"(None, None, None, None, None, None, None, None, None)",5.053760152603037e-05,5.055295733062566e-05,5.057954916742722e-05,5.05204901935877e-05,5.0526489071514316e-05,5.054196800197128e-05,5.054922298827187e-05,5.0561607644967105e-05,5.0535015863040444e-05
"(None, None, None, None, None, None, None, 1, None)",0.00505369034142308,0.0029992321905915665,0.00505740504237195,0.005000010724289099,0.005055466556275346,0.004993374482274842,0.0049971891152652175,0.0,0.004746584658812871
"(None, None, None, 0, None, None, None, 1, None)",0.10592252318177169,0.2795948348163716,0.005828821931957297,0.0,0.2955710741971581,0.133387757983458,0.5000119927614552,0.0,0.1909234298174457
"(None, None, None, 0, None, None, 1, 1, None)",0.7192571798814928,0.6169091495477391,0.710466840318242,0.0,0.7592648749179407,0.7664752962692813,0.0,0.0,50.00497311450025
"(None, 0, None, 0, None, None, 1, 1, None)",0.525234140444418,0.0,0.5775521829371504,0.0,0.39467986342574934,0.5031898035312744,0.0,0.0,76.31766432713133
"(1, 0, None, 0, None, None, 1, 1, None)",0.0,0.0,0.17504794000464044,0.0,0.3927494273354642,0.1437751568162889,0.0,0.0,45.52264863622244
"(1, 0, None, 0, 0, None, 1, 1, None)",0.0,0.0,0.7055524305637842,0.0,0.0,87.86461020314435,0.0,0.0,52.12885329204133
"(1, 0, None, 0, 0, None, 1, 1, 1)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(None, None, None, None, None, 1, None, None, None)",0.005052765795714401,0.0050005057104285594,0.0033802810543711067,0.0025284718912852028,0.0048858895744708815,0.0,0.005013057927242719,0.004988707190668604,0.004994410808743323
"(None, None, 0, None, None, 1, None, None, None)",0.24502287897394126,0.29078063525578685,0.0,0.09817880048655543,0.4285318694195741,0.0,0.24791353233893576,0.0027787301738377177,0.002992612261859896
"(None, None, 0, None, None, 1, None, None, 1)",0.08969586321316315,0.5888328766954101,0.0,4.9652320121123665e-05,0.025952255982969262,0.0,0.10658905728386103,0.00035328476650104296,0.0
"(None, None, 0, 0, None, 1, None, None, 1)",0.007083468355609332,0.057454351980864404,0.0,0.0,0.02712220554719842,0.0,0.011456610323044791,0.010438403274779575,0.0
"(None, None, 0, 0, 1, 1, None, None, 1)",5.726285303359424,0.1639555340812697,0.0,0.0,0.0,0.0,0.021982343442384783,0.015170043673429048,0.0
"(None, None, 0, 0, 1, 1, 0, None, 1)",108.97662734666748,0.2623066843681228,0.0,0.0,0.0,0.0,0.0,0.13877396262448377,0.0
